date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:19	266603/266603	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video21.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video21.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:19	7979/7979	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video22.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video22.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:20	12189/12189	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video23.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video23.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:20	10999/10999	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video24.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video24.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:20	9957/9957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video25.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video25.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:20	15855/15855	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video26.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video26.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:21	12536/12536	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:35:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/video/video27.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/video/video27.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:21	47721/47721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:31:02%20GMT	https://quomodosoft.com/html/newsprk/assets/img/tab/tab21.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/tab/tab21.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:21	9027/9027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:31:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/tab/tab23.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/tab/tab23.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:21	10829/10829	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:31:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/tab/tab24.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/tab/tab24.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:22	8516/8516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:31:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/tab/tab25.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/tab/tab25.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:22	10702/10702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:31:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/tab/tab26.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/tab/tab26.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:22	40438/40438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2017:13:46%20GMT	https://quomodosoft.com/html/newsprk/assets/img/whats/whats21.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/whats/whats21.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:22	59825/59825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2017:13:52%20GMT	https://quomodosoft.com/html/newsprk/assets/img/whats/whats22.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/whats/whats22.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:22	31476/31476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2017:13:56%20GMT	https://quomodosoft.com/html/newsprk/assets/img/whats/whats23.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/whats/whats23.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:23	35467/35467	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2017:14:00%20GMT	https://quomodosoft.com/html/newsprk/assets/img/whats/whats24.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/whats/whats24.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:23	46104/46104	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20May%202020%2017:14:06%20GMT	https://quomodosoft.com/html/newsprk/assets/img/whats/whats25.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/whats/whats25.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:23	39339/39339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports21.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports21.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:23	16069/16069	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports22.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports22.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:24	19452/19452	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports23.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports23.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:24	14218/14218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports24.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports24.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:24	16004/16004	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports25.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports25.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:24	23907/23907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:26:34%20GMT	https://quomodosoft.com/html/newsprk/assets/img/sports/sports26.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/sports/sports26.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:24	105467/105467	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:46%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most26.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most26.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:25	46453/46453	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:46%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most27.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most27.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:25	57601/57601	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:46%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most28.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most28.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:25	9822/9822	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:44%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most21.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most21.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:25	12897/12897	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:44%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most22.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most22.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:26	10329/10329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:44%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most23.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most23.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:26	10702/10702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:20:46%20GMT	https://quomodosoft.com/html/newsprk/assets/img/most_view/most24.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/most_view/most24.jpg	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:26	253/253	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Apr%202020%2005:38:44%20GMT	https://quomodosoft.com/html/newsprk/assets/img/icon/phone_black.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/icon/phone_black.png	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:26	930/930	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Apr%202020%2005:38:52%20GMT	https://quomodosoft.com/html/newsprk/assets/img/icon/speaker_black.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/icon/speaker_black.png	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:26	384/384	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Apr%202020%2005:39:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/icon/envelope_black.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/icon/envelope_black.png	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:27	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260b0c48f-4d7%22	https://quomodosoft.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://quomodosoft.com/html/newsprk/theme-3/index.html)
14:39:27	1879/1879	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Apr%202020%2005:01:58%20GMT	https://quomodosoft.com/html/newsprk/assets/img/icon/fabicon2.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/icon/fabicon2.png	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:27	9298/9298	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Apr%202020%2017:09:06%20GMT	https://quomodosoft.com/html/newsprk/assets/img/logo/logo41.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/logo/logo41.png	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:28	2339/2339	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Apr%202020%2016:17:52%20GMT	https://quomodosoft.com/html/newsprk/assets/img/icon/s4.png	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/icon/s4.png	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:29	38707/38707	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:18:42%20GMT	https://quomodosoft.com/html/newsprk/theme-4/about.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/about.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:29	31318/31318	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:18:50%20GMT	https://quomodosoft.com/html/newsprk/theme-4/archive.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/archive.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:30	21204/21204	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:42%20GMT	https://quomodosoft.com/html/newsprk/theme-4/contact.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/contact.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:31	30338/30338	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:18:56%20GMT	https://quomodosoft.com/html/newsprk/theme-4/404.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/404.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:31	36692/36692	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:20:50%20GMT	https://quomodosoft.com/html/newsprk/theme-4/post1.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/post1.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:32	39819/39819	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:20:56%20GMT	https://quomodosoft.com/html/newsprk/theme-4/post2.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/post2.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:32	37451/37451	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:02%20GMT	https://quomodosoft.com/html/newsprk/theme-4/post3.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/post3.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:32	36835/36835	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:20%20GMT	https://quomodosoft.com/html/newsprk/theme-4/video_post1.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/video_post1.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:33	39837/39837	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:26%20GMT	https://quomodosoft.com/html/newsprk/theme-4/video_post2.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/video_post2.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:33	37524/37524	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:32%20GMT	https://quomodosoft.com/html/newsprk/theme-4/video_post3.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/video_post3.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:33	37196/37196	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:17:56%20GMT	https://quomodosoft.com/html/newsprk/theme-4/audio_post1.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/audio_post1.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:33	40014/40014	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:18%20GMT	https://quomodosoft.com/html/newsprk/theme-4/audio_post2.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/audio_post2.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:34	37690/37690	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:26%20GMT	https://quomodosoft.com/html/newsprk/theme-4/audio_post3.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/audio_post3.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:35	22952/22952	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202021%2011:41:21%20GMT	https://quomodosoft.com/html/newsprk/theme-4/left_post2.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/left_post2.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:35	28234/28234	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:32%20GMT	https://quomodosoft.com/html/newsprk/theme-4/business.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/business.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:36	28259/28259	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:50%20GMT	https://quomodosoft.com/html/newsprk/theme-4/entertainment.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/entertainment.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:36	29704/29704	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:19:58%20GMT	https://quomodosoft.com/html/newsprk/theme-4/feature.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/feature.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:37	27593/27593	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:08%20GMT	https://quomodosoft.com/html/newsprk/theme-4/sports.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/sports.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:37	29811/29811	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202020%2014:21:14%20GMT	https://quomodosoft.com/html/newsprk/theme-4/trending.html	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/theme-4/trending.html	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:38	247156/247156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:45:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/bg/hero1.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/bg/hero1.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:39	355114/355114	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20May%202020%2021:38:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/bg/hero2.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/bg/hero2.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:40	118503/118503	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend31.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend31.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:40	201687/201687	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20May%202020%2021:38:04%20GMT	https://quomodosoft.com/html/newsprk/assets/img/bg/hero3.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/bg/hero3.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:40	18246/18246	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend32.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend32.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:40	25469/25469	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend33.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend33.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:41	16115/16115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend34.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend34.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:41	18528/18528	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend35.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend35.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:41	15245/15245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:18%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/trend36.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/trend36.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:41	5346/5346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20May%202020%2015:19:42%20GMT	https://quomodosoft.com/html/newsprk/assets/img/blog/90652.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/blog/90652.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:41	23365/23365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:20%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/smslide41.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/smslide41.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:42	26640/26640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:20%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/smslide42.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/smslide42.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:42	27306/27306	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:33:20%20GMT	https://quomodosoft.com/html/newsprk/assets/img/trending/smslide43.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/trending/smslide43.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
14:39:42	57724/57724	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202020%2000:09:56%20GMT	https://quomodosoft.com/html/newsprk/assets/img/gallary/gallery42.jpg	D:/Users/dogukansimsek/Documents/GitHub-d/python-news-website/yedek/HaberSitesi/quomodosoft.com/html/newsprk/assets/img/gallary/gallery42.jpg	(from https://quomodosoft.com/html/newsprk/theme-4/index.html)
